playerID,name,position,leagueID
7065,Florian Neuhaus,MC,Bundesliga
7073,Pierre Kunde,MC,Bundesliga
7074,Nicolás González,FW,Bundesliga
7075,Borna Sosa,DML,Bundesliga
7079,Marcelo Saracchi,DL,Bundesliga
7080,Matheus Cunha,Sub,Bundesliga
7104,Enrico Valentini,DR,Bundesliga
7105,Kevin Goden,DR,Bundesliga
7105,Kevin Goden,Sub,Bundesliga
7043,Eduard Löwen,Sub,Bundesliga
7106,Philipp Mwene,DML,Bundesliga
7107,Jean-Paul Boëtius,AMC,Bundesliga
7045,Luca Plogmann,Sub,Bundesliga
5305,Felix Götze,Sub,Bundesliga
7067,Paulinho,Sub,Bundesliga
7053,Pavao Pervan,GK,Bundesliga
7122,Javairo Dilrosun,Sub,Bundesliga
7108,Jonathan Burkardt,Sub,Bundesliga
7138,Ahmet Gürleyen,Sub,Bundesliga
7140,Adam Bodzek,MC,Bundesliga
7062,Robin Bormuth,DC,Bundesliga
7153,Matheus Pereira,AMC,Premier League
7154,Virgil Misidjan,MR,Bundesliga
7026,Joshua Brenet,Sub,Bundesliga
7163,Derrick Luckassen,DC,Bundesliga
7163,Derrick Luckassen,Sub,Bundesliga
7044,Kevin Möhwald,Sub,Bundesliga
5288,Gregor Kobel,GK,Bundesliga
6678,Justin Hoogma,Sub,Bundesliga
6678,Justin Hoogma,DC,Bundesliga
7180,Michael Lang,DR,Bundesliga
7061,Davor Lovren,Sub,Bundesliga
7164,Florent Muslija,Sub,Bundesliga
7179,Hans Nunoo Sarpei,Sub,Bundesliga
7181,Issah Abass,Sub,Bundesliga
6510,Chima Sean Okoroji,Sub,Bundesliga
6510,Chima Sean Okoroji,DL,Bundesliga
7054,Steven Skrzybski,Sub,Bundesliga
7197,Fredrik Jensen,Sub,Bundesliga
7214,Simon Rhein,MC,Bundesliga
7242,Adam Zrelák,FW,Bundesliga
7234,John Yeboah,Sub,Bundesliga
7255,Oliver Fink,MC,Bundesliga
7256,Antonis Aidonis,DR,Bundesliga
7256,Antonis Aidonis,Sub,Bundesliga
5361,Haji Wright,Sub,Bundesliga
6667,Patrick Kammerbauer,Sub,Bundesliga
7029,Pascal Köpke,Sub,Bundesliga
7213,Ewerton,DC,Bundesliga
7266,Leon Dajaku,Sub,Bundesliga
7295,Joshua Sargent,FW,Bundesliga
7309,Ahmed Kutucu,Sub,Bundesliga
7319,Benjamin Hadzic,Sub,Bundesliga
7345,Alphonso Davies,DL,Bundesliga
7376,Ozan Kabak,DC,Bundesliga
7352,Tyler Adams,DMC,Bundesliga
7401,Keven Schlotterbeck,DC,Bundesliga
7394,Rabbi Matondo,Sub,Bundesliga
7346,Jozo Stanic,Sub,Bundesliga
7109,Leandro Barreiro Martins,MC,Bundesliga
7025,David Otto,Sub,Bundesliga
7051,Gonçalo Paciência,FW,Bundesliga
7041,Lukas Jäger,Sub,Bundesliga
7436,Alfons Amade,Sub,Bundesliga
7267,Woo-Yeong Jeong,Sub,Bundesliga
7042,Timothy Tillman,Sub,Bundesliga
7485,Nico Schlotterbeck,DC,Bundesliga
7501,Amadou Haidara,Sub,Bundesliga
7522,Nassim Boujellab,Sub,Bundesliga
7531,Sebastian Soto,Sub,Bundesliga
7230,Emile Smith-Rowe,AMC,Premier League
7532,Jonas Carls,ML,Bundesliga
7567,Christoph Daferner,Sub,Bundesliga
7422,Christoph Baumgartner,MC,Bundesliga
7533,George Timotheou,DC,Bundesliga
7047,Mark Flekken,GK,Bundesliga
6402,Samuel Sahin-Radlinger,GK,Bundesliga
6815,John Bostock,DMC,Ligue 1
6844,Abdoulaye Dabo,FWL,Ligue 1
6844,Abdoulaye Dabo,AML,Ligue 1
6846,Sofiane Diop,Sub,Ligue 1
6878,Youcef Atal,DR,Ligue 1
6879,Mohamed Lamine Diaby,Sub,Ligue 1
6880,Edouard Mendy,GK,Ligue 1
6881,Thomas Fontaine,DC,Ligue 1
6882,Ghislain Konan,DL,Ligue 1
6883,Xavier Chavalerin,DMC,Ligue 1
6884,Remi Oudin,AMR,Ligue 1
6875,Rúnar Alex Rúnarsson,GK,Ligue 1
6876,Senou Coulibaly,DC,Ligue 1
6877,Jules Keita,Sub,Ligue 1
6860,Sofiane Alakouch,DR,Ligue 1
6861,Anthony Briancon,DC,Ligue 1
6862,Florian Miguel,DL,Ligue 1
6863,Téji Savanier,MC,Ligue 1
6865,Umut Bozok,Sub,Ligue 1
6864,Renaud Ripart,FW,Ligue 1
6868,Gaetan Paquiez,DR,Ligue 1
6866,Theo Valls,MC,Ligue 1
6867,Clement Depres,Sub,Ligue 1
6872,Mehmet Zeki Çelik,DR,Ligue 1
6873,Arton Zekaj,Sub,Ligue 1
3732,Denis Poha,Sub,Ligue 1
6452,Mahdi Camara,MC,Ligue 1
6889,Cheick Traoré,DR,Ligue 1
6895,Jordan Lefort,DC,Ligue 1
6896,Gaoussou Traore,Sub,Ligue 1
6897,Juan Ferney Otero,AMR,Ligue 1
6898,Cheick Timite,Sub,Ligue 1
6560,Aurelien Tchouameni,MC,Ligue 1
6902,Toma Basic,MC,Ligue 1
6903,Matz Sels,GK,Ligue 1
6380,Anthony Caci,DL,Ligue 1
6904,Ibrahima Sissoko,MC,Ligue 1
6905,Ludovic Ajorque,FW,Ligue 1
6907,Colin Dagba,DR,Ligue 1
6360,Antoine Bernede,MC,Ligue 1
6908,Malik Tchokounte,Sub,Ligue 1
3693,Nolan Mbemba,Sub,Ligue 1
6899,Rafal Kurzawa,Sub,Ligue 1
6906,Moataz Zemzemi,Sub,Ligue 1
6886,Makhtar Gueye,Sub,Ligue 1
6946,Sergi Palencia,DR,Ligue 1
6947,Samuel Kalu,Sub,Ligue 1
7007,Duje Caleta-Car,DC,Ligue 1
6945,Youssouf Fofana,MC,Ligue 1
7064,Farid El Melali,Sub,Ligue 1
6674,Rayan Ait Nouri,DL,Ligue 1
6935,Naif Aguerd,DC,Ligue 1
7069,Saman Ghoddos,Sub,Ligue 1
6885,Axel Disasi,DC,Ligue 1
6869,Antonin Bobichon,MC,Ligue 1
7117,Virgile Pinson,Sub,Ligue 1
7118,Anthony Limbombe,Sub,Ligue 1
7145,Rui Fonte,Sub,Ligue 1
6870,Herve Lybohy,DC,Ligue 1
7142,Moussa Dembele,FW,Ligue 1
7146,Laurent Ciman,DC,Ligue 1
7160,Nemanja Radonjic,Sub,Ligue 1
7151,Thomas Foket,DR,Ligue 1
7152,Björn Engels,DC,Ligue 1
7147,Hakim El Mokkedem,Sub,Ligue 1
7171,Nathaël Julan,Sub,Ligue 1
7167,Serigne Modou Kara Mbodji,DC,Ligue 1
6888,William Saliba,DC,Ligue 1
7193,Rafael Leão,Sub,Serie A
6887,Mickael Panos,Sub,Ligue 1
6847,Pelé,Sub,Ligue 1
7176,Mickaël Alphonse,DR,Ligue 1
7173,Cristian,Sub,Ligue 1
7207,Jakob Johansson,Sub,Ligue 1
7206,Jonathan Gradit,DC,Ligue 1
7116,Djegui Koita,Sub,Ligue 1
7116,Djegui Koita,DC,Ligue 1
7177,Lenny Pintor,Sub,Ligue 1
7201,Fethi Harek,DC,Ligue 1
6553,Yannis Ammour,Sub,Ligue 1
7224,Boulaye Dia,FW,Ligue 1
7221,Matthias Phaeton,Sub,Ligue 1
7223,Kalidou Sidibe,MC,Ligue 1
6305,Ismail Aaneb,Sub,Ligue 1
7240,Benoit Badiashile Mukinayi,DC,Ligue 1
7264,Han-Noah Massengo,Sub,Ligue 1
7148,Wilson Isidor,Sub,Ligue 1
7273,Evens Joseph,Sub,Ligue 1
5743,Randal Kolo Muani,FW,Ligue 1
7290,Stanley Segarel,Sub,Ligue 1
5749,Bobby Allain,GK,Ligue 1
7268,Bafode Diakite,DC,Ligue 1
7302,Younn Zahary,Sub,Ligue 1
6618,Oumar Solet,DC,Ligue 1
6618,Oumar Solet,Sub,Ligue 1
4803,Marc-Aurele Caillard,GK,Ligue 1
7316,Charles Nathan Abi,Sub,Ligue 1
7282,Giulian Biancone,DL,Ligue 1
7282,Giulian Biancone,Sub,Ligue 1
7282,Giulian Biancone,DR,Ligue 1
6420,Romain Faivre,ML,Ligue 1
6420,Romain Faivre,MR,Ligue 1
7329,Eddy Sylvestre,Sub,Ligue 1
7342,Johan Larsson,DR,Ligue 1
3591,Dimitry Bertaud,GK,Ligue 1
7353,Gen Shoji,DC,Ligue 1
6900,Sanasi Sy,Sub,Ligue 1
6745,Christopher Rocchia,Sub,Ligue 1
7395,Carlos Vinicius,Sub,Ligue 1
7369,Mathías Suárez,MR,Ligue 1
7397,Arbër Zeneli,Sub,Ligue 1
7358,Souleyman Doumbia,DL,Ligue 1
5587,Josh Maja,Sub,Ligue 1
7406,Sory Kaba,Sub,Ligue 1
7414,Antonio Mance,Sub,Ligue 1
7418,Maxime Pelican,Sub,Ligue 1
7418,Maxime Pelican,FW,Ligue 1
7419,Paul Wade,Sub,Ligue 1
7427,Driss Trichard,DL,Ligue 1
6697,Armand Lauriente,Sub,Ligue 1
6501,Andy Pelmard,DC,Ligue 1
7432,Reinildo,DL,Ligue 1
7435,Yassin Fekir,Sub,Ligue 1
7540,Theo Sainte Luce,Sub,Ligue 1
7359,Eduardo Camavinga,MC,Ligue 1
7560,Metehan Guclu,Sub,Ligue 1
7465,Elhadji Diaw,Sub,Ligue 1
7421,Mehdi Merghem,AMR,Ligue 1
7520,Assil Jaziri,Sub,Ligue 1
7519,Albert-Nicolas Lottin,Sub,Ligue 1
7518,Herman Moussaki,Sub,Ligue 1
6936,Thomas Basila,Sub,Ligue 1
7556,Alexandre Lauray,DC,Ligue 1
7481,Till Cissokho,DC,Ligue 1
7566,Pedro Brazao,Sub,Ligue 1
7557,Yassin Benrahou,Sub,Ligue 1
7570,Moreto Cassamã,DMC,Ligue 1
7511,Sacha Boey,DR,Ligue 1
7577,Loïc Mbe Soh,DC,Ligue 1
7598,Louis Carnot,Sub,Ligue 1
7589,Wesley Fofana,DC,Premier League
6636,Gaetan Poussin,GK,Ligue 1
7482,Kouadio Kone,MC,Ligue 1
7612,Nathan N&#039;Goumou Minpol,Sub,Ligue 1
7612,Nathan N&#039;Goumou Minpol,FWL,Ligue 1
3792,Alexandre Olliero,GK,Ligue 1
7278,Imran Louza,MC,Ligue 1
7292,Thody Elie Youan,Sub,Ligue 1
7771,Guus Til,Sub,Bundesliga
8012,Yordan Osorio,DC,Serie A
7688,Max Aarons,DR,Premier League
7689,Ben Godfrey,DC,Premier League
7690,Grant Hanley,DC,Premier League
7691,Jamal Lewis,DL,Premier League
7692,Tom Trybull,DMC,Premier League
7693,Kenny McLean,DMC,Premier League
7694,Marco Stiepermann,AMC,Premier League
7695,Todd Cantwell,AML,Premier League
7696,Teemu Pukki,FW,Premier League
7697,Onel Hernández,AML,Premier League
5603,Aaron Ramsdale,GK,Premier League
7702,Dean Henderson,GK,Premier League
7704,Chris Basham,DC,Premier League
7705,Jack O&#039;Connell,DC,Premier League
7703,John Egan,DC,Premier League
7706,George Baldock,DMR,Premier League
7707,Enda Stevens,DML,Premier League
7710,Oliver Norwood,MC,Premier League
7708,John Lundstram,MC,Premier League
7709,John Fleck,MC,Premier League
7711,David McGoldrick,FW,Premier League
4476,Callum Robinson,FW,Premier League
7712,Billy Sharp,Sub,Premier League
7713,Luke Freeman,Sub,Premier League
7700,Che Adams,FW,Premier League
7382,Dan Burn,DL,Premier League
7721,Conor Hourihane,MC,Premier League
7722,Trézéguet,Sub,Premier League
7723,John McGinn,MC,Premier League
7724,Wesley,FW,Premier League
7725,Jonathan Kodjia,Sub,Premier League
7752,Gabriel Martinelli,Sub,Premier League
5595,Daniel James,AMR,Premier League
7768,Mason Mount,AMC,Premier League
1053,Keinan Davis,Sub,Premier League
5596,Harry Wilson,MR,Premier League
7698,Leandro Trossard,AMC,Premier League
7701,Moussa Djenepo,Sub,Premier League
7822,Dennis Srbeny,FW,Bundesliga
7990,Christoph Zimmermann,DC,Premier League
7988,Billy Gilmour,Sub,Premier League
7714,Ben Osborn,Sub,Premier League
7727,Henri Lansbury,Sub,Premier League
7699,Adam Webster,DC,Premier League
7991,Aaron Connolly,FW,Premier League
7823,Jack Stacey,DR,Premier League
8040,Marvelous Nakamba,MC,Premier League
8045,Eric Garcia,DC,Premier League
1040,Angelino,DML,Bundesliga
8020,Steven Alzate,Sub,Premier League
8020,Steven Alzate,MC,Premier League
8061,Leon Clarke,Sub,Premier League
8066,Arnaut Danjuma Groeneveld,Sub,Premier League
8022,Michael McGovern,GK,Premier League
8022,Michael McGovern,Sub,Premier League
7726,Ezri Konsa Ngoyo,DC,Premier League
8016,Matthew Longstaff,MC,Premier League
8067,Reece James,DR,Premier League
8075,Brandon Williams,Sub,Premier League
8089,Kieran Tierney,DL,Premier League
7715,Simon Moore,GK,Premier League
8082,David Martin,GK,Premier League
7753,James Justin,DL,Premier League
5567,Nathan Holland,Sub,Premier League
6665,Curtis Jones,Sub,Premier League
8145,Troy Parrott,Sub,Premier League
6859,Kortney Hause,DC,Premier League
8235,Jeremy Ngakia,DR,Premier League
8226,Tariq Lamptey,DMR,Premier League
8021,Adam Idah,Sub,Premier League
8216,Brandon Pierrick,Sub,Premier League
8222,Japhet Tanganga,DR,Premier League
8254,Indiana Vassilev,Sub,Premier League
8257,Gedson Fernandes,Sub,Premier League
8150,Anthony Gordon,Sub,Premier League
8239,Takumi Minamino,Sub,Premier League
8287,Mbwana Samatta,FW,Premier League
8285,Sander Berge,MC,Premier League
8291,Daniel Podence,AMC,Premier League
8300,Steven Bergwijn,Sub,Premier League
8288,Tomas Soucek,DMC,Premier League
8323,Josh Brownhill,MC,Premier League
8224,William Smallbone,Sub,Premier League
8286,Jack Robinson,DC,Premier League
8380,Pablo Marí,DC,Premier League
8383,Faustino Anjorin,Sub,Premier League
8384,Armando Broja,Sub,Premier League
8379,Alexis Mac Allister,Sub,Premier League
8455,Josh Martin,Sub,Premier League
8456,Nathan Tella,Sub,Premier League
8046,Kieron Freeman,Sub,Premier League
8472,Richairo Zivkovic,Sub,Premier League
8480,Max Thompson,Sub,Premier League
8090,Lloyd Kelly,DC,Premier League
8204,Neco Williams,Sub,Premier League
8272,João Pedro,Sub,Premier League
8214,Tyrick Mitchell,DL,Premier League
8496,Tommy Doyle,Sub,Premier League
8476,Jarrad Branthwaite,Sub,Premier League
8476,Jarrad Branthwaite,DC,Premier League
8562,Luke Thomas,DML,Premier League
8493,Jake Vokins,DL,Premier League
8563,George Hirst,Sub,Premier League
7602,Kelland Watts,Sub,Premier League
8080,Akin Famewo,Sub,Premier League
8518,Jordan Thomas,Sub,Premier League
7824,Gabriel Fernández,Sub,La Liga
7825,Iker Losada,Sub,La Liga
7836,Manolo Reina,GK,La Liga
7837,Joan Sastre,DR,La Liga
7838,Martin Valjent,DC,La Liga
7839,Lumor Agbenyenu,DL,La Liga
7840,Iddrisu Baba,MC,La Liga
7841,Dani Rodríguez,MR,La Liga
7842,Aleix Febas,MC,La Liga
7843,Lago Junior,ML,La Liga
7844,Xisco Campos,Sub,La Liga
7779,Oihan Sancet,Sub,La Liga
7781,Frenkie de Jong,MC,La Liga
7856,Aridane Hernández,DC,La Liga
7857,Jon Moncayola,MC,La Liga
5109,Rui Silva,GK,La Liga
7860,Domingos Duarte,DC,La Liga
7861,Germán Sánchez,DC,La Liga
7862,Yan Eteki,DMC,La Liga
7863,Antonio Puertas,AMR,La Liga
7870,Luis Rioja,ML,La Liga
5124,Alberto Rodríguez,Sub,La Liga
5124,Alberto Rodríguez,DC,La Liga
7886,Matías Vargas,Sub,La Liga
7380,Víctor Campuzano,Sub,La Liga
7887,Luuk de Jong,FW,La Liga
7888,Nemanja Gudelj,Sub,La Liga
7889,Dani Martín,GK,La Liga
6923,Mohammed Salisu,DC,La Liga
7891,Renan Lodi,DL,La Liga
7892,João Félix,FW,La Liga
7858,Juan Villar,Sub,La Liga
7905,Fede San Emeterio,MC,La Liga
7217,Javier Avilés,Sub,La Liga
7921,Felipe,DC,La Liga
7826,Joseph Aidoo,DC,La Liga
7780,Gaizka Larrazabal,Sub,La Liga
7871,Borja Sainz,Sub,La Liga
7872,Hernâni,Sub,La Liga
7967,Anssumane Fati,Sub,La Liga
8001,Takefusa Kubo,Sub,La Liga
7896,José Antonio Martínez,DC,La Liga
8002,Rodrigo Riquelme,Sub,La Liga
7828,Jorge Sáenz,DC,La Liga
8014,Abdón Prats,Sub,La Liga
7829,Eder Militão,DC,La Liga
7893,Héctor Herrera,MC,La Liga
7864,Carlos Neva,DL,La Liga
8041,Ismael Gutiérrez,Sub,La Liga
8042,Raul García,Sub,La Liga
8058,Thierry Correia,DR,La Liga
2555,Remiro,GK,La Liga
8029,Lisandro Magallán,DC,Serie A
8015,Rodrygo,Sub,La Liga
5138,Alejandro Pozo,DR,La Liga
7315,Pipa,DR,La Liga
7847,Fran Gámez,DL,La Liga
8073,Aridai Cabrera,Sub,La Liga
7834,Manu Vallejo,Sub,La Liga
8091,Ronald Araújo,DC,La Liga
7917,Marc Pedraza,MC,La Liga
8107,Jorge De Frutos,MR,La Liga
8107,Jorge De Frutos,Sub,La Liga
8086,Víctor Gómez,MR,La Liga
8086,Víctor Gómez,DR,La Liga
8131,Iñigo Pérez,Sub,La Liga
7827,Sergio Bermejo,Sub,La Liga
8051,Ismail Köybasi,DML,La Liga
7859,Sergio Herrera,GK,La Liga
8142,Edgar González,DMC,La Liga
5172,Juan Pérez,GK,La Liga
8183,Pablo Martínez,Sub,La Liga
8149,Vicente Esquerdo,Sub,La Liga
8184,Eliseo,DC,La Liga
8195,Gonzalo Pereira,Sub,La Liga
8140,Munas Dabbur,FW,Bundesliga
7916,Pol Lozano,Sub,La Liga
8135,Esteban Burgos,DC,La Liga
7605,Manuel Sánchez,DL,La Liga
8212,Juan Hernández,Sub,La Liga
4168,Javi Muñoz,AMC,La Liga
7845,Aleksander Sedlar,DC,La Liga
8230,German Valera,Sub,La Liga
8209,Miguel Ángel Atienza,MC,La Liga
8267,Guido Rodríguez,DMC,La Liga
8266,Óscar Clemente,Sub,La Liga
8271,Fernando Niño,Sub,La Liga
7894,Ivan Saponjic,Sub,La Liga
8307,Ljubomir Fejsa,MC,La Liga
8316,Roger Assalé,Sub,La Liga
2346,Aarón,GK,La Liga
8329,Unai Vencedor,MC,La Liga
8320,Leonardo Koutris,DL,La Liga
8320,Leonardo Koutris,Sub,La Liga
8334,Hugo Guillamón,DC,La Liga
8390,Rafa Soares,DL,La Liga
8353,Antoñin,Sub,La Liga
5174,Caro,GK,La Liga
8419,Matheus Fernandes,MC,La Liga
8470,Kike Pérez,Sub,La Liga
8413,Javier López,Sub,La Liga
7584,Paulino De la Fuente,Sub,La Liga
8306,Sofian Chakla,DC,La Liga
8461,Nicolás Melamed,Sub,La Liga
8429,Luka Romero,Sub,La Liga
8414,Mahmoud Abdallahi,Sub,La Liga
8415,Jacobo González,Sub,La Liga
8415,Jacobo González,DML,La Liga
8423,Jon Pacheco Dozagarat,DC,La Liga
8423,Jon Pacheco Dozagarat,Sub,La Liga
7175,Näis Djouahra,Sub,La Liga
8507,Manuel Garrido,Sub,La Liga
8507,Manuel Garrido,FW,La Liga
8203,Mario Rodríguez,Sub,La Liga
8531,Adrià Guerrero,DL,La Liga
8531,Adrià Guerrero,Sub,La Liga
8500,Víctor García,Sub,La Liga
8500,Víctor García,AMR,La Liga
8412,José Luis Rodríguez,Sub,La Liga
8159,Florent Poulolo,Sub,La Liga
8425,Giorgi Kochorashvili,Sub,La Liga
8417,Álex Baena,Sub,La Liga
6925,Samuel Pérez,Sub,La Liga
8509,Joan Monterde,Sub,La Liga
8525,Álex Blesa,Sub,La Liga
8263,Javi Martínez,Sub,La Liga
8424,Aimar Oroz,Sub,La Liga
7846,Miquel Parera,GK,La Liga
8554,Rafael Obrador,Sub,La Liga
7817,Zack Steffen,GK,Bundesliga
4510,Lewis Baker,DMC,Bundesliga
363,Thomas Pledl,Sub,Bundesliga
7569,Brandon Borrello,AMC,Bundesliga
7569,Brandon Borrello,Sub,Bundesliga
7813,Jeremiah St. Juste,DC,Bundesliga
7814,Taiwo Awoniyi,FW,Bundesliga
7808,Marek Suchy,DC,Bundesliga
7809,Mads Pedersen,DL,Bundesliga
7810,Ruben Vargas,AML,Bundesliga
7794,Jamilu Collins,DL,Bundesliga
7795,Kai Pröger,MR,Bundesliga
7796,Klaus Gjasula,MC,Bundesliga
7797,Sebastian Vasiliadis,MC,Bundesliga
7798,Christopher Antwi-Adjei,ML,Bundesliga
7800,Streli Mamba,FW,Bundesliga
7799,Sven Michel,Sub,Bundesliga
7802,Ben Zolinski,Sub,Bundesliga
7801,Cauly Oliveira Souza,Sub,Bundesliga
7783,Xaver Schlager,DMC,Bundesliga
7784,Joao Victor,Sub,Bundesliga
7785,Kingsley Ehizibue,DR,Bundesliga
7786,Rafael Czichos,DC,Bundesliga
7787,Birger Verstraete,MC,Bundesliga
7788,Kingsley Schindler,AMR,Bundesliga
7789,Dominick Drexler,Sub,Bundesliga
7790,Darko Churlinov,Sub,Bundesliga
7831,Stefan Lainer,DR,Bundesliga
7833,Münir Mercan,Sub,Bundesliga
7867,Robert Skov,Sub,Bundesliga
7868,Diadie Samassékou,MC,Bundesliga
7875,Christopher Trimmel,DMR,Bundesliga
7876,Christopher Lenz,DML,Bundesliga
4340,Grischa Prömel,MC,Bundesliga
7877,Robert Andrich,MC,Bundesliga
7878,Suleiman Abdullahi,Sub,Bundesliga
7879,Marius Bülter,Sub,Bundesliga
7880,Sebastian Andersson,FW,Bundesliga
7882,Sheraldo Becker,Sub,Bundesliga
7881,Sebastian Polter,Sub,Bundesliga
7791,Sebastiaan Bornauw,DC,Bundesliga
7883,Marcus Ingvartsen,MC,Bundesliga
7866,Dejan Joveljic,Sub,Bundesliga
7866,Dejan Joveljic,FW,Bundesliga
7918,Daishawn Redan,Sub,Bundesliga
7897,Louis Schaub,AMC,Bundesliga
7885,Joshua Mees,Sub,Bundesliga
7815,Christian Groß,DC,Bundesliga
7995,Akaki Gogia,Sub,Bundesliga
7325,Benjamin Goller,Sub,Bundesliga
2702,Marlon Ritter,Sub,Bundesliga
7793,Matthias Bader,Sub,Bundesliga
7884,Ken Reichel,DL,Bundesliga
8048,Luc Ihorst,Sub,Bundesliga
7900,Sargis Adamyan,Sub,Bundesliga
7807,Luca Kilian,DC,Bundesliga
7805,Khiry Shelton,Sub,Bundesliga
8065,Iago,DL,Bundesliga
7899,Daley Sinkgraven,DL,Bundesliga
8053,Nana Ampomah,Sub,Bundesliga
8083,Noah Katterbach,DL,Bundesliga
4358,Leopold Zingerle,GK,Bundesliga
8078,Sebastian Schonlau,DC,Bundesliga
7996,Michael Parensen,DC,Bundesliga
7812,Niclas Thiede,Sub,Bundesliga
7811,Lino Tempelmann,Sub,Bundesliga
7804,Laurent Jans,DR,Bundesliga
7997,Julian Ryerson,Sub,Bundesliga
8146,Ismail Jakobs,ML,Bundesliga
6513,Dennis Smarsch,Sub,Bundesliga
6513,Dennis Smarsch,GK,Bundesliga
8148,Timo Becker,DC,Bundesliga
8148,Timo Becker,DR,Bundesliga
7486,Leonardo Balerdi,DC,Ligue 1
8171,Hannes Wolf,Sub,Bundesliga
7792,Lasse Sobiech,DC,Bundesliga
7777,Sarpreet Singh,AML,Bundesliga
7777,Sarpreet Singh,Sub,Bundesliga
7903,Markus Schubert,GK,Bundesliga
7286,Juan Miranda,DL,La Liga
8205,Jan Thielmann,Sub,Bundesliga
8044,Joshua Zirkzee,Sub,Bundesliga
8213,Paulo Otávio,DL,Bundesliga
7869,Philipp Pentke,GK,Bundesliga
7818,Florian Kastenmeier,GK,Bundesliga
8260,Erling Haaland,FW,Bundesliga
8191,Giovanni Reyna,Sub,Bundesliga
8292,Dani Olmo,AMC,Bundesliga
8117,Nick Woltemade,Sub,Bundesliga
8303,Marin Pongracic,DC,Bundesliga
8317,Edmond Tapsoba,DC,Bundesliga
8299,Toni Leistner,DC,Bundesliga
8137,Maximilian Beier,Sub,Bundesliga
8274,Samúel Kári Fridjónsson,Sub,Bundesliga
8325,Exequiel Palacios,MC,Bundesliga
7986,Lucas Ribeiro,Sub,Bundesliga
8335,Mamoudou Karamoko,Sub,Bundesliga
8206,Yannik Keitel,Sub,Bundesliga
7819,Kelvin Ofori,Sub,Bundesliga
8378,Malick Thiaw,DC,Bundesliga
8397,Florian Wirtz,MC,Bundesliga
8394,Ilay Elmkies,Sub,Bundesliga
8396,Jessic Ngankam,Sub,Bundesliga
8301,Antony Evans,Sub,Bundesliga
8341,Lazar Samardzic,Sub,Bundesliga
8393,Omar Marmoush,Sub,Bundesliga
8207,Oliver Batista Meier,Sub,Bundesliga
3715,Mamadou Doucouré,Sub,Bundesliga
8192,Melayro Bogarde,Sub,Bundesliga
8070,Mateu Morey,DR,Bundesliga
8406,Can Bozdogan,Sub,Bundesliga
8421,Jonas Hofmann,Sub,Bundesliga
8403,Jan-Luca Rumpf,DC,Bundesliga
7832,Keanan Bennetts,Sub,Bundesliga
8430,Chris Richards,DC,Bundesliga
8418,Jamal Musiala,Sub,Bundesliga
6321,Moritz Nicolas,GK,Bundesliga
7318,Torben Müsel,Sub,Bundesliga
8114,Tobias Raschl,Sub,Bundesliga
8337,Luca Horn,Sub,Bundesliga
8407,Tim Lemperle,Sub,Bundesliga
8092,Tom Krauß,Sub,Bundesliga
8502,Dennis Borkowski,Sub,Bundesliga
7247,Jonathan Panzo,DC,Ligue 1
7498,Lyle Foster,Sub,Ligue 1
7498,Lyle Foster,FW,Ligue 1
7687,Jean Lucas,Sub,Ligue 1
7229,Florian Chabrolle,Sub,Ligue 1
7716,Darío Benedetto,FW,Ligue 1
7718,Predrag Rajkovic,GK,Ligue 1
7719,Nathanael Mbuku,MR,Ligue 1
7728,Gautier Larsonneur,GK,Ligue 1
7729,Julien Faussurier,DR,Ligue 1
7730,Jean-Charles Castelletto,DC,Ligue 1
7731,Denys Bain,DC,Ligue 1
6736,Ibrahima Diallo,DMC,Ligue 1
6736,Ibrahima Diallo,Sub,Premier League
7732,Haris Belkebla,MC,Ligue 1
7734,Cristian Battocchio,Sub,Ligue 1
7733,Ferris N&#039;Goma,Sub,Ligue 1
7737,Efthymios Koulouris,FW,Ligue 1
7739,Joris Chotard,Sub,Ligue 1
6398,Yannis Clementia,GK,Ligue 1
7743,Pereira Lage,Sub,Ligue 1
6412,Raoul Bellanova,Sub,Serie A
6412,Raoul Bellanova,DR,Ligue 1
7745,Loris Benito,DL,Ligue 1
7746,Hwang Ui-Jo,FW,Ligue 1
7747,Mama Baldé,FW,Ligue 1
7748,Bryan Soumaré,Sub,Ligue 1
7750,Harold Moukoudi,DC,Ligue 1
7751,Miguel Trauco,DL,Ligue 1
7754,Tiago Djaló,DC,Ligue 1
7755,Domagoj Bradaric,DL,Ligue 1
7756,Yusuf Yazici,Sub,Ligue 1
7760,Abdoul Kader Bamba,Sub,Ligue 1
7762,Jean-Ricner Bellegarde,MC,Ligue 1
7763,Fabien Centonze,DR,Ligue 1
7764,Mamadou Fofana,DC,Ligue 1
7765,Thomas Delaine,DL,Ligue 1
7773,Zinedine Ferhat,AMR,Ligue 1
7774,Haris Duljevic,Sub,Ligue 1
7741,Madih Talal,Sub,Ligue 1
7852,Sidy Sarr,Sub,Ligue 1
7853,Vlatko Stojanovski,Sub,Ligue 1
7854,Ibrahim Cisse,Sub,Ligue 1
7265,Kephren Thuram,Sub,Ligue 1
7265,Kephren Thuram,MC,Ligue 1
7767,John Boye,DC,Ligue 1
4501,Thierry Ambrose,Sub,Ligue 1
7850,Henry Onyekuru,Sub,Ligue 1
7551,Mohamed Simakan,DC,Ligue 1
7578,Arthur Zagre,Sub,Ligue 1
7851,Mathieu Goncalves,DC,Ligue 1
7998,Ngonda Muzinga,DL,Ligue 1
